Customer_ID,Full_Name,Email_Address,Country,State_Province,Preferred_Currency,Total_Revenue_2024_GHS
cust_314,Hauwa Clark,hauwa.c@gmail.com,Nigeria,Kano,USD,2625.89
cust_315,Camila Webster,camila69@gmail.com,Ghana,Accra,NGN,13410.92
cust_316,Thembi Gonzalez,t_gonzalez4@outlook.com,Nigeria,Lagos State,GHS,1510.38
cust_317,Ava Martinez,ava.m@gmail.com,Africa,Gauteng,NGN,6889.55
C318,Kemi Young,kemi.y@yahoo.com,Nigeria,Lagos State,NGN,11557.36
cust_319,Nyawira Dickerson,nyawira91@gmaill.com,Nigeria,Abuja,NGN,12654.53
C320,Lauren Smith,L.smith@yahoo.com,Ghana,Accra,USD,4084.27
C820,Audrey Wheeler,L.smith@yahoo.com,Nigeria,Abuja,GHS,9872.31
cust_322,Selinah Scott,Selinah.S@gmail.com,Ghana,Central,USD,0.0
C323,Sarah Walker,s.walker@gmail.com,Ghana,Central,GHS,0.0
C324,Thato Underwood,thatounderwood@gmail.com,Africa,Western Cape,GHS,13306.11
cust_325,Olivia Grant,o.grant@yahoo.com,South Africa,Western Cape,GHS,6282.78
cust_326,Clara Graham,c.graham@gmail.com,Nigeria,Kano,GHS,0.0
cust_327,Chizoba Harris,chizoba30@gmail.com,Nigeria,Lagos State,GHS,12076.72
cust_328,Akosua Gomez,AkosuA52@gmail.com,South Africa,Gauteng,GHS,3198.09
C329,Chidinma Soto,chidinmasoto@yahoo.com,NI,Abuja,GHS,0.0
cust_330,Nomusa Caldwell,nomusa.c@gmail.com,Nigeria,Abuja,GHS,11022.0
cust_331,Relebohile Nelson,r_nelson4@outlook.com,Nigeria,Abuja,GHS,10479.8
C332,Chizoba Kelly,Chizoba.k@gmail.com,Nigeria,Kano,GHS,0.0
C333,Ayanda Wade,ayanda.w@gmail.com,Ghana,Accra,GHS,0.0
cust_334,Grace Ross,graceross@gmail.com,Ghana,Accra,GHS,0.0
cust_335,Grace Miller,grace82@gmaill.com,Ghana,Central,GHS,3823.48
cust_336,Samantha Wilson,samantha47@gmail.com,Ghana,Accra,NGN,4212.94
cust_337,Letitia Petersen,l.petersen@gmaill.com,Ghana,Central,USD,7376.81
C338,Zawadi White,z_white7@gmail.com,Nigeria,Abuja,USD,14530.37
cust_339,Audrey Long,Audrey.l@gmaill.com,Ghana,Kumasi,GHS,13178.02
C340,Relebohile Ryan,relebohile90@gmail.com,Ghana,Central,GHS,8551.44
C840,Aba Frey,relebohile90@gmail.com,Ghana,Accra,GHS,12158.6
C342,Mavis Dickson,Mavisdickson@gmail.com,Nigeria,Kano,GHS,0.0
cust_343,Jessica Trevino,jessicatrevino@yahoo.com,Nigeria,Kano,GHS,0.0
C344,Nnenna Hayes,n_hayes6@gmail.com,Ghana,Accra,GHS,0.0
C345,Mumbi Gill,mumbi53@gmail.com,South Africa,Western Cape,USD,0.0
C346,Bongi Moore,bongi.m@gmail.com,Nigeria,Kano,GHS,9918.94
C347,Relebohile Jennings,r_jennings3@yahoo.com,Ghana,Kumasi,USD,11393.31
C348,Akosua Jones,akosua.j@gmail.com,Kenya,Nakuru,NGN,0.0
C349,Nolwazi Gonzalez,nolwazi.g@gmail.com,GH,Kumasi,GHS,0.0
C350,Eno Patrick,e.patrick@outlook.com,South Africa,Gauteng,GHS,0.0
cust_351,Hazel Bennett,h_bennett9@yahoo.com,Nigeria,Lagos State,GHS,0.0
C352,Faith Madden,Faith26@gmaill.com,South Africa,KwaZulu-Natal,USD,10072.57
cust_353,Ava Young,avayoung@gmail.com,Ghana,Central,GHS,0.0
cust_354,Brooklyn Vazquez,b_vazquez9@gmail.com,Nigeria,Lagos State,GHS,9029.21
C355,Pumeza Ramsey,Pumeza21@gmaill.com,Nigeria,Rivers,USD,12871.22
cust_356,Esi Arellano,Esi.a@yahoo.com,Ghana,Greater Accra,GHS,12694.81
C357,Leah Lopez,L.Lopez@gmail.com,Kenya,Kisumu,GHS,0.0
C358,Camila Brooks,camilabrooks@yahoo.com,Nigeria,Kano,GHS,9000.67
cust_359,Adebimpe Perez,a_perez7@gmail.com,Nigeria,Lagos State,GHS,0.0
C360,Tolu Middleton,tolumiddleton@outlook.com,Kenya,Mombasa,GHS,6670.22
C860,Quinn Dennis,tolumiddleton@outlook.com,Kenya,Kisumu,USD,9620.07
C362,Mia Anderson,miaanderson@yahoo.com,Nigeria,Kano,GHS,5933.66
C363,Aisha Rasmussen,aisha29@yahoo.com,Nigeria,Lagos State,USD,0.0
cust_364,Yewande Schmidt,Yewandeschmidt@gmail.com,Nigeria,Lagos State,GHS,0.0
cust_365,Thulisile Mahoney,T_mahoney9@gmail.com,Nigeria,Abuja,GHS,2869.17
C366,Nompumelelo Velasquez,nompumelelo64@outlook.com,Nigeria,Abuja,GHS,0.0
cust_367,Evelyn Reeves,evelyn.r@gmail.com,Nigeria,Kano,GHS,0.0
cust_368,Dzifa Blevins,Dzifa.b@gmail.com,Nigeria,Abuja,GHS,2840.03
cust_369,Stella Beasley,stella45@gmail.com,Nigeria,Lagos State,USD,0.0
C370,Vera Rivera,vera39@gmail.com,Nigeria,Kano,GHS,215.53
cust_371,Mumbi Stout,MuMbistout@gmail.com,Nigeria,Rivers,NGN,3053.54
C372,Refilwe Marsh,Refilwe.m@gmail.com,Ghana,Accra,GHS,14002.78
C373,Leah Rodriguez,l_rodriguez2@yahoo.com,Kenya,Nairobi,NGN,10126.88
cust_374,Bongi Soto,bongisoto@gmail.com,Ghana,Greater Accra,GHS,7234.94
cust_375,Elena Johnson,elenajohnson@outlook.com,Ghana,Kumasi,GHS,6802.34
cust_376,Muthoni Cochran,muthonicochran@yahoo.com,Ghana,Accra,GHS,0.0
cust_377,Victoria Phillips,V.phillips@gmail.com,Ghana,Central,GHS,13656.31
cust_378,Refilwe White,refilwe.w@yahoo.com,Nigeria,Abuja,GHS,13810.25
cust_379,Fafa Wilkins,fafa.w@yahoo.com,Nigeria,Lagos State,GHS,9135.38
cust_380,Bisi Hardin,b.hardin@gmail.com,Nigeria,Rivers,GHS,0.0
C880,Kemi Berry,b.hardin@gmail.com,South Africa,KwaZulu-Natal,NGN,3647.57
cust_382,Hannah Curtis,hannah2@gmail.com,Ghana,Kumasi,GHS,0.0
cust_383,Nomusa Rogers,n_rogers4@outlook.com,Nigeria,Lagos State,USD,0.0
C384,Chiamaka Mendoza,C.mendoza@gmail.com,GH,Kumasi,NGN,0.0
C385,Chebet Cox,chebet58@gmail.com,Nigeria,Rivers,GHS,0.0
C386,Efe Jordan,efejordan@gmail.com,Ghana,Central,GHS,1962.44
C387,Oyinade Anderson,o.anderson@gmail.com,Nigeria,Lagos State,GHS,2491.8
cust_388,Gabriella Medina,gabriella.m@outlook.com,Ghana,Kumasi,GHS,1366.85
C389,Moraa Cook,Moraa58@gmail.com,Nigeria,Kano,GHS,0.0
cust_390,Clara Winters,Clara43@yahoo.com,Ghana,Central,GHS,12080.28
cust_391,Afua Compton,afua59@gmail.com,Nigeria,Kano,USD,13083.76
C392,Sizakele Nguyen,sizakele53@gmail.com,Ghana,Accra,USD,1448.79
C393,Kemi Carter,Kemi.c@gmail.com,Ghana,Accra,GHS,7431.93
cust_394,Sarah Williams,S.williamS@outlook.com,Nigeria,Lagos State,GHS,0.0
cust_395,Tosin Washington,tosinwashington@gmail.com,South Africa,Gauteng,GHS,260.32
C396,Nolwazi Sutton,n_sutton1@gmail.com,SO,Gauteng,GHS,0.0
cust_397,Lindiwe Diaz,lindiwe.d@gmaill.com,Nigeria,Abuja,GHS,0.0
cust_398,Mansa Molina,mansamolina@yahoo.com,Kenya,Nairobi,GHS,7174.39
cust_399,Fatima Sanchez,fatima59@yahoo.com,Ghana,Kumasi,GHS,13654.2
C400,Cebile Snyder,cebile.s@gmail.com,GH,Central,GHS,10718.81
C900,Vera Jones,cebile.s@gmail.com,Kenya,Kisumu,GHS,0.0
cust_402,Ama Simpson,ama.s@yahoo.com,Ghana,Accra,GHS,7067.54
C403,Grace Schneider,Grace97@gmail.com,Ghana,Accra,USD,4715.62
C404,Funke Nguyen,funke.n@yahoo.com,GH,Greater Accra,GHS,4551.9
cust_405,Temitope Gibson,temitope.g@yahoo.com,Nigeria,Rivers,GHS,4471.74
C406,Bisi Hamilton,bisi67@gmail.com,Kenya,Nakuru,NGN,9643.61
cust_407,Abena Friedman,abenafriedman@gmail.com,Ghana,Central,GHS,0.0
C408,Funke Diaz,funkediaz@gmail.com,Nigeria,Abuja,GHS,0.0
C409,Temitope Hill,temitopehill@gmail.com,Kenya,Kisumu,USD,6527.47
cust_410,Thembi Mckenzie,thembi17@gmail.com,Ghana,Greater Accra,GHS,8260.58
cust_411,Amondi Wiggins,a.wiggins@gmail.com,Kenya,Nairobi,GHS,6868.92
cust_412,Kanini Banks,kanini96@yahoo.com,Nigeria,Rivers,USD,9117.4
C413,Golda Hernandez,Golda38@gmail.com,Ghana,Central,GHS,13505.29
C414,Hauwa Torres,hauwatorres@outlook.com,Nigeria,Kano,GHS,8098.88
C415,Luna Price,lunaprice@gmail.com,Ghana,Kumasi,GHS,14839.1
C416,Akua Taylor,akuataylor@outlook.com,Nigeria,Lagos State,GHS,0.0
C417,Ngozi Alexander,Ngozi.a@gmail.com,Ghana,Accra,USD,0.0
C418,Selina Brown,s.brown@gmail.com,Ghana,Accra,GHS,8481.48
C419,Luna Jackson,lunajackson@gmail.com,Ghana,Greater Accra,NGN,0.0
C420,Busisiwe Love,Busisiwe95@gmail.com,Nigeria,Rivers,GHS,2980.13
C920,Hauwa Cardenas,Busisiwe95@gmail.com,Kenya,Nairobi,USD,5594.11
C422,Adhiambo Farmer,adhiambo.f@gmail.com,Nigeria,Kano,GHS,0.0
C423,Relebohile Dennis,relebohiledennis@gmail.com,Ghana,Central,GHS,0.0
C424,Pumeza Mitchell,pumezamitchell@gmail.com,Kenya,Nakuru,GHS,0.0
C425,Nevaeh Hawkins,nevaehhawkins@outlook.com,Ghana,Greater Accra,GHS,0.0
C426,Audrey Lewis,audreylewis@gmail.com,Kenya,Nairobi,NGN,557.68
cust_427,Sizakele Aguilar,Sizakeleaguilar@gmail.com,Nigeria,Lagos State,GHS,0.0
cust_428,Afua Zimmerman,A_zimmermAn2@gmail.com,Nigeria,Abuja,USD,12326.0
cust_429,Dela Mclean,Dela29@outlook.com,Ghana,Accra,GHS,0.0
C430,Emma Jones,emma.j@yahoo.com,Nigeria,Kano,USD,0.0
cust_431,Muthoni Phillips,muthoni91@gmail.com,South Africa,Western Cape,GHS,203.74
cust_432,Njoki Campos,Njoki.c@gmail.com,Nigeria,Abuja,GHS,9794.7
C433,Sophia Smith,sophia.s@gmail.com,KE,Nakuru,USD,9059.27
C434,Brooklyn Wilson,brooklynwilson@gmail.com,Nigeria,Lagos State,GHS,12307.66
cust_435,Akinyi Mcpherson,a.mcpherson@yahoo.com,Kenya,Kisumu,GHS,4253.38
cust_436,Jane Porter,j_porter1@gmail.com,Ghana,Central,GHS,10587.94
cust_437,Elizabeth Watts,elizabeth56@gmail.com,Ghana,Kumasi,GHS,0.0
C438,Folake Andrews,f.andrews@gmaill.com,Nigeria,Abuja,GHS,0.0
cust_439,Efe Taylor,e_taylor2@gmail.com,Nigeria,Rivers,GHS,0.0
C440,Waceera Herrera,Waceeraherrera@gmaill.com,Ghana,Greater Accra,GHS,9085.3
C940,Naomi Melton,Waceeraherrera@gmaill.com,Nigeria,Lagos State,GHS,0.0
C442,Thandeka Reese,t_reese9@gmail.com,Nigeria,Rivers,GHS,0.0
cust_443,Kerubo Hughes,kerubohughes@gmail.com,South Africa,KwaZulu-Natal,GHS,14548.96
C444,Damilola Mueller,Damilola.m@gmail.com,Nigeria,Rivers,GHS,1070.8
C445,Kanini Tran,k.tran@yahoo.com,GH,Accra,GHS,4730.21
cust_446,Letitia Hernandez,letitiahernandez@yahoo.com,Ghana,Greater Accra,GHS,3165.63
cust_447,Aurora Russell,a.russell@yahoo.com,Ghana,Accra,USD,0.0
cust_448,Folake Williams,f.williams@gmail.com,Nigeria,Abuja,GHS,239.62
C449,Thulisile Warren,thulisilewarren@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_450,Brooklyn Beck,brooklyn92@gmail.com,South Africa,Gauteng,GHS,11802.87
C451,Aisha Harrington,aisha65@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_452,Harper Cervantes,harper91@gmail.com,Ghana,Kumasi,GHS,2583.52
C453,Adwoa Anderson,A_Anderson4@gmail.com,Nigeria,Lagos State,GHS,10726.51
C454,Precious Phillips,precious.p@gmail.com,Nigeria,Lagos State,GHS,3125.7
C455,Naa Foster,naafoster@yahoo.com,Nigeria,Abuja,USD,13001.16
C456,Lindiwe Cook,lindiwe49@gmail.com,Ghana,Central,GHS,0.0
cust_457,Lindiwe Nelson,lindiwe24@gmaill.com,Nigeria,Kano,USD,5149.91
C458,Emma Foster,E.fostEr@gmail.com,South Africa,Western Cape,NGN,6954.77
cust_459,Adwoa Thomas,a.thomas@gmail.com,Kenya,Nakuru,GHS,5874.5
C460,Victoria Robinson,v_robinson3@outlook.com,Kenya,Nakuru,GHS,0.0
C960,Ijeoma Barr,v_robinson3@outlook.com,South Africa,Gauteng,GHS,9666.46
cust_462,Brooklyn Price,b.price@gmail.com,Ghana,Kumasi,GHS,0.0
C463,Simisola Smith,S_Smith5@yahoo.com,Ghana,Kumasi,GHS,0.0
cust_464,Ayanda Mcbride,ayanda.m@yahoo.com,GH,Accra,NGN,1824.56
C465,Akua Cooper,AkuA15@gmail.com,Ghana,Central,USD,0.0
C466,Chinelo Meyer,c.meyer@gmail.com,Kenya,Mombasa,USD,0.0
C467,Selina Houston,selinahouston@outlook.com,GH,Greater Accra,GHS,11877.29
cust_468,Wambui Kidd,Wambui.k@gmail.com,Nigeria,Rivers,GHS,7152.44
C469,Kanini Salas,K_salas6@gmail.com,Ghana,Central,USD,2233.86
cust_470,Lindiwe Butler,lindiwe.b@gmail.com,Nigeria,Rivers,GHS,3212.24
cust_471,Adhiambo Bates,a.bates@gmail.com,Nigeria,Rivers,GHS,3934.45
C472,Ntombi Welch,ntombi.w@yahoo.com,Ghana,Kumasi,NGN,0.0
C473,Nyawira Contreras,Nyawira86@gmail.com,Ghana,Accra,GHS,8721.44
cust_474,Gifty Lane,gifty.l@outlook.com,Kenya,Nakuru,GHS,279.87
C475,Aurora Randolph,aurora22@gmail.com,Nigeria,Kano,GHS,0.0
C476,Comfort Johnson,comfortjohnson@gmail.com,Ghana,Kumasi,GHS,9661.78
C477,Selina Anderson,Selina6@yahoo.com,South Africa,KwaZulu-Natal,GHS,6509.64
cust_478,Thulisile Ramirez,thulisile.r@yahoo.com,Ghana,Kumasi,GHS,4572.62
cust_479,Khensani Patrick,k_patrick10@gmail.com,Ghana,Kumasi,GHS,5881.39
C480,Zandile Johnson,z.johnson@yahoo.com,Ghana,Greater Accra,GHS,14294.17
C980,Ngozi Baker,z.johnson@yahoo.com,Nigeria,Kano,GHS,0.0
cust_482,Yaa Brown,Yaa.b@yahoo.com,Kenya,Mombasa,NGN,0.0
C483,Akwele Hernandez,akwele.h@gmail.com,Kenya,Nakuru,GHS,0.0
C484,Letitia Miller,letitia30@gmaill.com,Nigeria,Rivers,GHS,3638.03
C485,Emily Lindsey,emily90@yahoo.com,Ghana,Kumasi,GHS,9943.68
cust_486,Kanini Ramirez,Kanini92@gmail.com,Ghana,Central,NGN,3154.72
C487,Adwoa Bullock,adwoabullock@yahoo.com,Ghana,Greater Accra,GHS,0.0
C488,Sarah Carroll,S.carroll@gmail.com,Nigeria,Abuja,GHS,12412.42
C489,Isabella Anderson,i_anderson10@gmail.com,Ghana,Greater Accra,GHS,11521.7
C490,Folake Davis,f.davis@outlook.com,Ghana,Central,GHS,6371.65
C491,Hannah Lee,hannah.l@gmail.com,GH,Greater Accra,GHS,6051.5
cust_492,Tari Peterson,taripeterson@gmail.com,Nigeria,Kano,GHS,7820.38
C493,Benta Haynes,Benta.h@yahoo.com,Ghana,Greater Accra,GHS,0.0
cust_494,Madison Schultz,Madison.s@outlook.com,GH,Greater Accra,GHS,0.0
cust_495,Oluwatoyin Austin,o.austin@gmail.com,South Africa,KwaZulu-Natal,NGN,11851.53
C496,Evelyn Rodriguez,e_rodriguez2@gmail.com,Ghana,Accra,GHS,0.0
C497,Sofia Zavala,sofiazavala@gmail.com,Nigeria,Lagos State,GHS,14107.2
cust_498,Bongi Dunn,B_dunn2@gmail.com,Nigeria,Rivers,GHS,13341.25
C499,Mumbi Sharp,m.sharp@gmail.com,Ghana,Greater Accra,GHS,12560.58
C500,Kukua Preston,kukua.p@outlook.com,Nigeria,Lagos State,GHS,0.0
C1000,Nevaeh Dean,kukua.p@outlook.com,Ghana,Accra,GHS,10433.0
cust_502,Nolwazi Hudson,nolwazi72@gmail.com,South Africa,Gauteng,GHS,7222.33
cust_503,Rose Perez,rose.p@gmaill.com,South Africa,Western Cape,NGN,5892.02
C504,Boitumelo Gordon,boitumelogordon@gmail.com,Ghana,Greater Accra,GHS,1598.91
cust_505,Esi Hart,esi68@gmail.com,NI,Abuja,GHS,0.0
cust_506,Faith Martin,faith.m@yahoo.com,South Africa,Gauteng,GHS,10216.79
cust_507,Chidinma Reid,c.reid@yahoo.com,Ghana,Kumasi,GHS,0.0
C508,Emily Fox,E_fox9@gmail.com,Ghana,Central,GHS,908.56
cust_509,Nana Spencer,n.spencer@gmail.com,GH,Greater Accra,GHS,0.0
cust_510,Cebile Tran,c_tran4@gmail.com,Nigeria,Rivers,GHS,14932.27
cust_511,Oluwatoyin Ramirez,oluwatoyin.r@gmail.com,South Africa,KwaZulu-Natal,USD,12748.0
C512,Njoki Stewart,n_stewart2@gmail.com,Ghana,Accra,NGN,0.0
C513,Hazel Long,H.long@yahoo.com,KE,Nakuru,GHS,974.1
cust_514,Temitope Scott,t_scott10@yahoo.com,Ghana,Accra,GHS,10276.16
C515,Oluwatoyin Kim,o.kim@gmail.com,Ghana,Central,USD,13929.95
C516,Benta Brown,benta5@gmail.com,Nigeria,Rivers,GHS,0.0
cust_517,Jane Murphy,jane46@outlook.com,Nigeria,Abuja,GHS,0.0
cust_518,Audrey James,audreyjames@yahoo.com,Nigeria,Rivers,NGN,0.0
C519,Sarah Rodriguez,S_rodriguez7@gmail.com,Ghana,Accra,GHS,11908.6
C520,Zandile Wilson,z.wilson@yahoo.com,Ghana,Greater Accra,NGN,14471.0
C1020,Adhiambo Mason,z.wilson@yahoo.com,Nigeria,Rivers,GHS,0.0
C522,Adhiambo Mclaughlin,a.mclaughlin@gmail.com,Nigeria,Kano,GHS,225.16
C523,Mumbi Wallace,mumbi.w@gmail.com,Ghana,Central,GHS,0.0
cust_524,Nandi Palmer,nandipalmer@yahoo.com,Nigeria,Abuja,GHS,7984.18
C525,Stella Brooks,S.brookS@gmaill.com,Nigeria,Abuja,GHS,0.0
cust_526,Aurora Turner,aurora.t@gmail.com,Ghana,Central,GHS,14358.17
cust_527,Bongi Rodriguez,bongirodriguez@yahoo.com,Nigeria,Abuja,GHS,0.0
cust_528,Zanele Nguyen,z.nguyen@outlook.com,Ghana,Central,GHS,4403.59
cust_529,Ayanda Weber,ayanda.w@yahoo.com,Ghana,Central,GHS,0.0
C530,Camila Richardson,c.richardson@gmaill.com,South Africa,Western Cape,GHS,9807.19
cust_531,Aisha Miller,a.miller@yahoo.com,Nigeria,Abuja,USD,12903.4
C532,Nyawira Hayes,nyawira65@yahoo.com,Nigeria,Lagos State,GHS,0.0
C533,Fafa Jones,fafajones@gmail.com,Nigeria,Lagos State,GHS,0.0
cust_534,Kemi Weiss,kemi42@gmail.com,Nigeria,Rivers,GHS,8798.42
cust_535,Ngozi Ferguson,Ngozi.f@yahoo.com,Ghana,Greater Accra,GHS,0.0
cust_536,Hannah Reyes,hannah24@yahoo.com,Ghana,Central,GHS,0.0
C537,Grace Martinez,g.martinez@gmail.com,Ghana,Central,GHS,11130.03
C538,Nevaeh Wilson,n_wilson8@gmail.com,Ghana,Kumasi,GHS,14359.65
cust_539,Ifeoma Ibarra,ifeoma.i@gmail.com,Nigeria,Rivers,NGN,0.0
C540,Clara Foley,C_foley4@gmaill.com,GH,Kumasi,USD,0.0
C1040,Emily Carrillo,C_foley4@gmaill.com,South Africa,Western Cape,NGN,2006.92
C542,Harper Johnson,harper.j@gmail.com,Ghana,Accra,GHS,0.0
cust_543,Madison Klein,madison.k@gmail.com,Nigeria,Kano,GHS,14118.61
C544,Thandeka Forbes,thandeka1@outlook.com,Ghana,Greater Accra,USD,0.0
cust_545,Grace Bautista,g_bautista9@gmail.com,Ghana,Accra,GHS,13406.05
C546,Ada Ramos,a_ramos6@yahoo.com,Ghana,Greater Accra,USD,0.0
C547,Oyindamola Wright,o.wright@gmail.com,Ghana,Accra,GHS,3727.11
C548,Olivia Parker,o.parker@outlook.com,Ghana,Greater Accra,GHS,0.0
cust_549,Olivia Smith,o_smith6@gmail.com,Nigeria,Abuja,USD,0.0
cust_550,Thandeka Kelly,t.kelly@gmail.com,GH,Kumasi,USD,0.0
C551,Abena Owens,a_owens9@gmail.com,Ghana,Accra,GHS,0.0
cust_552,Chloe Myers,chloe68@gmail.com,Africa,KwaZulu-Natal,NGN,0.0
C553,Golda Walker,goldawalker@gmail.com,GH,Kumasi,GHS,772.58
cust_554,Nompumelelo Weaver,nompumeleloweaver@gmaill.com,GH,Greater Accra,GHS,9987.72
C555,Sarah King,sarahking@gmaill.com,NI,Rivers,GHS,4342.9
C556,Adhiambo Howard,adhiambohoward@outlook.com,South Africa,Western Cape,GHS,4245.6
C557,Sofia Stephenson,s.stephenson@outlook.com,Ghana,Central,GHS,8333.8
cust_558,Mumbi Johnson,mumbi22@gmaill.com,Nigeria,Kano,USD,8109.06
C559,Lesego Taylor,LesegotayLor@gmail.com,Nigeria,Kano,USD,0.0
C560,Abena Smith,a.smith@gmail.com,Nigeria,Rivers,GHS,0.0
C1060,Aria Winters,a.smith@gmail.com,Ghana,Central,GHS,0.0
C562,Kanini Robinson,k_robinson2@gmaill.com,Nigeria,Abuja,GHS,9889.2
C563,Lindiwe Flores,LindiwefLores@gmail.com,South Africa,Western Cape,NGN,4450.04
cust_564,Yaa Singleton,yaasingleton@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_565,Madison Haas,m_haas5@gmaill.com,Ghana,Central,GHS,0.0
C566,Willow Wallace,willowwallace@gmaill.com,Ghana,Kumasi,GHS,9702.66
C567,Oyindamola Peterson,O_petersOn3@yahoo.com,Nigeria,Kano,GHS,0.0
C568,Folake Miller,folakemiller@outlook.com,Kenya,Nakuru,USD,4934.15
cust_569,Nolwazi Ball,N_ball2@gmail.com,Ghana,Central,GHS,4371.58
C570,Bolanle Valencia,bolanle7@yahoo.com,Kenya,Nakuru,GHS,0.0
C571,Hazel Dawson,h_dawson7@yahoo.com,Ghana,Kumasi,GHS,0.0
cust_572,Pumeza Allen,pumezaallen@gmail.com,KE,Nakuru,GHS,13301.35
C573,Lindiwe Kramer,Lindiwe6@gmail.com,Nigeria,Rivers,GHS,0.0
cust_574,Amarachi Thompson,a.thompson@yahoo.com,South Africa,KwaZulu-Natal,NGN,0.0
C575,Esi Lane,e_lane4@yahoo.com,Nigeria,Abuja,GHS,0.0
C576,Oluwatoyin Gallagher,oluwatoyin.g@yahoo.com,Ghana,Greater Accra,GHS,13539.07
C577,Refilwe Freeman,r_freeman5@gmaill.com,Ghana,Kumasi,USD,0.0
cust_578,Nevaeh Joseph,nevaeh.j@yahoo.com,Kenya,Mombasa,GHS,0.0
C579,Njoki Bonilla,Njoki.b@gmail.com,Ghana,Greater Accra,GHS,3319.81
C580,Ifeoma Holloway,ifeoma5@gmail.com,Nigeria,Rivers,GHS,6714.7
C1080,Chebet Johnson,ifeoma5@gmail.com,Nigeria,Lagos State,GHS,0.0
cust_582,Luna Howard,l_howard3@gmaill.com,Ghana,Kumasi,USD,0.0
cust_583,Yewande Summers,y.summers@gmaill.com,Nigeria,Abuja,USD,6114.1
cust_584,Kikelomo Cole,k_cole4@gmail.com,Ghana,Central,GHS,0.0
cust_585,Eno Thomas,e.thomas@gmail.com,Nigeria,Kano,GHS,1795.44
C586,Lesego Harris,l_harris3@gmail.com,Ghana,Kumasi,USD,5032.98
cust_587,Scarlett Page,s.page@gmail.com,South Africa,Gauteng,GHS,13058.86
C588,Rose Myers,rose87@gmail.com,Kenya,Nairobi,GHS,0.0
C589,Akweley Wright,akweley95@gmail.com,Ghana,Kumasi,USD,4268.14
C590,Precious Villegas,P_villegas3@gmail.com,Ghana,Accra,GHS,0.0
cust_591,Ruby Benton,r_benton7@gmail.com,Nigeria,Abuja,NGN,0.0
C592,Abigail Patterson,a.patterson@gmail.com,Ghana,Greater Accra,GHS,13872.66
C593,Bisi Townsend,bisi40@gmail.com,Ghana,Central,GHS,0.0
cust_594,Yewande Page,yewande.p@gmail.com,Ghana,Central,GHS,5447.96
C595,Chloe Fisher,chloe.f@gmail.com,South Africa,Western Cape,GHS,0.0
C596,Eno Lawrence,eno.l@yahoo.com,Ghana,Kumasi,GHS,6494.54
cust_597,Penelope Pope,P.PoPe@gmail.com,Ghana,Kumasi,USD,11312.92
C598,Scarlett Wallace,scarlettwallace@outlook.com,South Africa,Gauteng,GHS,10081.81
cust_599,Olivia Martinez,Olivia.m@gmail.com,South Africa,Western Cape,GHS,1144.75
C600,Scarlett Monroe,scarlettmonroe@gmail.com,NI,Abuja,GHS,0.0
C1100,Oyindamola Reyes,scarlettmonroe@gmail.com,Ghana,Accra,GHS,0.0
cust_602,Stella Rivers,stella49@gmail.com,Nigeria,Abuja,USD,0.0
cust_603,Kanini Foster,kaninifoster@gmail.com,Nigeria,Rivers,USD,8573.6
cust_604,Aba Travis,A_trAvis3@gmail.com,South Africa,Western Cape,USD,12791.07
cust_605,Folake Humphrey,folakehumphrey@gmail.com,Nigeria,Lagos State,USD,14717.64
C606,Bongi Anderson,b_anderson1@gmail.com,Nigeria,Lagos State,USD,0.0
C607,Tolu Hill,toluhill@outlook.com,Ghana,Greater Accra,USD,3680.03
cust_608,Wanjiru Sanford,Wanjiru34@gmaill.com,Nigeria,Abuja,GHS,0.0
cust_609,Akweley George,akweleygeorge@gmail.com,Ghana,Greater Accra,GHS,0.0
cust_610,Atieno Day,atieno.d@gmail.com,Ghana,Accra,GHS,5289.72
cust_611,Mavis Sanford,Mavis80@gmail.com,Nigeria,Abuja,USD,6965.65
cust_612,Temitope Curtis,t_curtis4@gmaill.com,Africa,Gauteng,USD,0.0
cust_613,Palesa Ray,palesa94@yahoo.com,South Africa,KwaZulu-Natal,GHS,1554.55
C614,Samantha Lowe,s_lowe6@gmail.com,Ghana,Accra,GHS,503.09
cust_615,Willow Davis,w.davis@outlook.com,Ghana,Accra,GHS,12422.04
C616,Letitia Bell,letitia14@gmail.com,Nigeria,Kano,GHS,4674.54
C617,Luna Williams,Luna60@gmail.com,Kenya,Kisumu,GHS,356.45
C618,Nyawira Rush,nyawirarush@gmail.com,Nigeria,Rivers,USD,1613.04
cust_619,Akweley Ray,akweleyray@gmail.com,Ghana,Accra,USD,10928.46
cust_620,Vera Strickland,v_strickland1@gmaill.com,Ghana,Central,GHS,1212.31
C1120,Yaa Fitzgerald,v_strickland1@gmaill.com,Ghana,Kumasi,GHS,8497.74
cust_622,Tolu Escobar,T.escobar@outlook.com,Nigeria,Abuja,GHS,10301.12
cust_623,Mwende Ortiz,mwendeortiz@gmail.com,Nigeria,Kano,GHS,999.72
C624,Ngozi Bartlett,n.bartlett@gmail.com,Kenya,Nakuru,GHS,789.04
C625,Emma Owen,e.owen@gmail.com,Ghana,Accra,GHS,4145.57
cust_626,Busisiwe Thomas,b.thomas@gmail.com,Ghana,Central,GHS,0.0
